日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価
1990-01-04,1060.8916666666669,1060.8916666666669,1034.8041666666668,1043.5,47000.0,1043.5,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.008337326305702,-0.0666986104456157,,,,,0.0666027791087685,-0.1675131768088164,True,,,
1990-01-05,1034.8,1043.4957983193278,991.3210084033614,1034.8,76000.0,1034.8,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.025222265172014,-0.0336296868960185,,,,,0.0504445303440278,-0.1605141090065712,True,,,
1990-01-08,1034.7780701754384,1034.7780701754384,991.3,991.3,54000.0,991.3,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0351054171290224,0.0175527085645113,,,,,0.0965398971048119,-0.1236759810350044,True,,,
1990-01-09,991.3128205128204,1017.4,991.3128205128204,1017.4,22000.0,1017.4,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0171024179280518,-0.0085512089640258,,,,,0.0684096717122076,-0.1452722626302338,True,,,
1990-01-10,1017.4243902439024,1069.6,1017.4243902439024,1069.6,58000.0,1069.6,1031.3200000000002,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0894727000747942,-0.0244016454749438,,,,,0.0,-0.1707180254300672,True,,,
1990-01-11,1069.583193277311,1069.583193277311,1008.7126050420168,1034.8,57000.0,1034.8,1029.5800000000002,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0588519520680324,0.0084074217240046,,,,,0.0336296868960185,-0.1344221105527637,True,,,
1990-01-12,1052.204098360656,1060.9,1017.4204918032788,1060.9,63000.0,1060.9,1034.8,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0574040908662457,-0.0574040908662457,,,,,0.0,-0.1557168441888962,True,,,
1990-01-16,1026.1,1026.1,1026.1,1026.1,16000.0,1026.1,1041.7600000000002,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0169574115583275,-0.0084787057791637,,,,,0.0169574115583277,-0.1186044245200272,True,,,
1990-01-17,1008.695652173913,1034.7826086956522,939.1304347826086,1000.0,74000.0,1000.0,1038.28,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0087,0.0435,,,,,0.0260999999999999,-0.0782999999999999,True,,,
1990-01-18,982.5955357142856,1017.3776785714284,973.9,973.9,30000.0,973.9,1019.1399999999998,1025.23,,,,False,False,False,False,False,False,False,False,False,False,False,0.0714652428380737,0.1606941164390595,,,,,0.0267994660642776,-0.0178663107095184,True,-0.1283224252119036,,
1990-01-19,973.9,973.9,956.5089285714286,973.9,46000.0,973.9,1006.96,1018.27,,,,False,False,False,False,False,False,False,False,False,False,False,0.0714652428380737,0.1696272717938186,,,,,-0.0535989321285552,-0.0089331553547591,True,-0.1128875445608727,,
1990-01-22,982.608695652174,1000.0,982.608695652174,1000.0,23000.0,1000.0,994.78,1014.79,,,,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0957,,,,,-0.0608999999999999,-0.0347999999999999,True,-0.1003360301146049,,
1990-01-23,1008.7,1043.4827586206898,1008.7,1008.7,90000.0,1008.7,991.3,1016.53,,,,False,False,False,False,False,False,False,False,False,False,False,0.008624962823436,0.1379002676712599,,,,,-0.0172499256468723,-0.0431248141171805,True,-0.0923829104896067,,
1990-01-24,1017.3956896551724,1034.7870689655172,1008.7,1008.7,118000.0,1008.7,993.04,1015.66,,,,False,False,False,False,False,False,False,False,False,False,False,0.0344998512937443,0.1206503420243878,,,,,-0.0086249628234361,-0.0431248141171805,True,-0.0821928598152925,,
1990-01-25,1017.4125,1043.5,973.9333333333334,1043.5,90000.0,1043.5,1006.96,1013.0499999999998,,,,False,False,False,False,False,False,False,False,False,False,False,0.0832774317201725,0.0666027791087685,,,,,0.0416866315285098,-0.1000479156684235,True,-0.0746853561028575,,
1990-01-26,1043.5,1060.8916666666669,1008.7166666666668,1043.5,51000.0,1043.5,1020.88,1013.92,,,,False,False,False,False,False,False,False,False,False,False,False,0.0916147580258743,0.0666027791087685,,,,,0.0832774317201725,-0.0750359367513176,True,-0.0686247435695123,,
