日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価
2004-02-24,605.0,609.0,585.0,595.0,160000.0,595.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0201680672268907,0.1764705882352941,,,,,0.1798319327731092,0.242016806722689,True,,,
2004-02-25,601.0,614.0,600.0,607.0,129000.0,607.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0691927512355848,0.1466227347611202,,,,,0.1499176276771004,0.1993410214168039,True,,,
2004-02-26,615.0,615.0,610.0,614.0,142000.0,614.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0944625407166123,0.1319218241042345,,,,,0.1172638436482084,0.2035830618892508,True,,,
2004-02-27,615.0,616.0,610.0,615.0,220000.0,615.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.1365853658536585,0.1707317073170731,,,,,0.1317073170731707,0.1869918699186991,True,,,
2004-03-01,620.0,621.0,606.0,615.0,206000.0,615.0,609.2,,,,,False,False,False,False,False,False,False,False,False,False,False,0.1382113821138211,0.1983739837398374,,,,,0.1707317073170731,0.1707317073170731,True,,,
2004-03-02,615.0,615.0,607.0,607.0,124000.0,607.0,611.6,,,,,False,False,False,False,False,False,False,False,False,False,False,0.1532125205930807,0.2026359143327842,,,,,0.1845140032948929,0.1746293245469522,True,,,
2004-03-03,611.0,650.0,611.0,649.0,819000.0,649.0,620.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0724191063174114,0.1093990755007704,,,,,0.1679506933744222,0.0939907550077041,True,,,
2004-03-04,645.0,676.0,640.0,672.0,947000.0,672.0,631.6,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0342261904761904,0.0684523809523809,,,,,0.1056547619047619,0.0580357142857142,True,,,
2004-03-05,673.0,699.0,665.0,699.0,728000.0,699.0,648.4,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0300429184549356,0.0214592274678111,,,,,0.0271816881258941,0.0300429184549356,True,,,
2004-03-08,697.0,709.0,690.0,700.0,347000.0,700.0,665.4,637.3,,,,False,False,False,False,False,False,False,False,False,False,False,0.0528571428571428,0.0085714285714285,,,,,0.0428571428571428,0.0271428571428571,True,0.1343166483602699,,
2004-03-09,695.0,700.0,684.0,700.0,244000.0,700.0,684.0,647.8,,,,False,False,False,False,False,False,False,False,False,False,False,0.0428571428571428,-0.0028571428571428,,,,,0.0828571428571428,0.0171428571428571,True,0.1117628897807967,,
2004-03-10,696.0,699.0,690.0,696.0,179000.0,696.0,693.4,656.7,,,,False,False,False,False,False,False,False,False,False,False,False,0.0344827586206896,0.0129310344827586,,,,,0.146551724137931,0.0344827586206896,True,0.0954773869346732,,
2004-03-11,690.0,699.0,685.0,695.0,156000.0,695.0,698.0,664.8,,,,False,False,False,False,False,False,False,False,False,False,False,0.0330935251798561,0.0158273381294964,,,,,0.1151079136690647,0.0417266187050359,True,0.0798736462093863,,
2004-03-12,690.0,720.0,681.0,720.0,562000.0,720.0,702.2,675.3,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0083333333333333,-0.0291666666666666,,,,,0.1180555555555555,0.0138888888888888,True,0.0630830741892492,,
2004-03-15,725.0,742.0,722.0,737.0,464000.0,737.0,709.6,687.5,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0420624151967435,-0.0569877883310719,,,,,0.0949796472184531,0.0298507462686567,True,0.049890909090909,,
2004-03-16,737.0,737.0,725.0,730.0,171000.0,730.0,715.6,699.8,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0438356164383561,-0.0383561643835616,,,,,0.1506849315068493,0.0452054794520547,True,0.0385824521291797,,
2004-03-17,726.0,728.0,716.0,720.0,202000.0,720.0,720.4,706.9,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0208333333333333,-0.0305555555555555,,,,,0.1458333333333333,0.0527777777777777,True,0.0349412929693026,,
2004-03-18,723.0,724.0,712.0,718.0,131000.0,718.0,725.0,711.5,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0167130919220055,-0.0445682451253481,,,,,0.1559888579387186,0.0306406685236768,True,0.0323260716795502,,
2004-03-19,700.0,714.0,700.0,714.0,107000.0,714.0,723.8,713.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0210084033613445,-0.0252100840336134,,,,,0.1512605042016806,0.0280112044817927,True,0.032117812061711,,
2004-03-22,710.0,711.0,704.0,706.0,74000.0,706.0,717.6,713.6,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0155807365439093,0.0198300283286118,,,,,0.1756373937677053,0.0495750708215297,True,0.0343329596412556,,
2004-03-23,705.0,706.0,695.0,698.0,78000.0,698.0,711.2,713.4,,,,False,False,False,False,False,False,False,False,False,False,False,0.0057306590257879,0.0300859598853868,,,,,0.2249283667621776,0.0673352435530086,True,0.0392486683487524,,
2004-03-24,700.0,715.0,700.0,705.0,81000.0,705.0,708.2,714.3,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0099290780141843,0.075177304964539,,,,,0.1985815602836879,0.0524822695035461,True,0.0410191796164077,,
2004-03-25,710.0,714.0,706.0,706.0,81000.0,706.0,705.8,715.4,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0283286118980169,0.0524079320113314,,,,,0.1685552407932011,0.0481586402266288,True,0.0416550181716523,,
2004-03-26,703.0,704.0,695.0,699.0,92000.0,699.0,702.8,713.3,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0042918454935622,0.0271816881258941,,,,,0.1516452074391988,0.0715307582260372,True,0.0473853918407403,,
2004-03-29,700.0,705.0,690.0,695.0,66000.0,695.0,700.6,709.1,680.48,,,False,False,False,False,False,False,False,False,False,False,False,0.0359712230215827,0.0503597122302158,,,0.0208920863309352,,0.1482014388489208,0.079136690647482,True,0.052319842053307,,
2004-03-30,700.0,702.0,690.0,702.0,73000.0,702.0,701.4,706.3,684.76,,,False,False,False,False,False,False,True,False,False,False,False,0.0242165242165242,0.0797720797720797,,,0.0245584045584045,,0.0156695156695156,0.0455840455840455,True,0.0523856718108452,,
2004-03-31,695.0,701.0,686.0,698.0,78000.0,698.0,700.0,704.1,688.4,,,False,False,False,False,False,False,True,False,False,True,False,0.0859598853868194,0.1432664756446991,,,0.0137535816618911,,0.0329512893982808,0.0530085959885386,True,0.0524073285044737,,
2004-04-01,697.0,698.0,686.0,686.0,108000.0,686.0,696.0,700.9,691.28,,,False,False,False,False,False,False,True,False,False,True,False,0.0830903790087463,0.129737609329446,,,-0.0076967930029154,,0.0932944606413994,0.0641399416909621,True,0.0557854187473249,,
2004-04-02,685.0,697.0,681.0,696.0,86000.0,696.0,695.4,699.1,694.52,,,False,False,False,False,False,False,True,False,False,False,False,0.0316091954022988,0.1566091954022988,,,0.0021264367816092,,0.0344827586206896,0.0488505747126436,True,0.0579316263767701,,
2004-04-05,705.0,720.0,705.0,720.0,208000.0,720.0,700.4,700.5,698.72,,,False,False,False,False,False,False,True,False,False,False,False,0.0138888888888888,0.1208333333333333,,,0.0295555555555555,,0.0,0.0,True,0.052819414703783,,
2004-04-06,725.0,725.0,716.0,719.0,165000.0,719.0,703.8,702.6,703.2,,,False,False,False,False,False,False,True,False,False,False,False,0.0542420027816411,0.168289290681502,,,0.0219749652294853,,-0.0264255910987482,-0.0125173852573018,True,0.0446911471676629,,
2004-04-07,719.0,766.0,719.0,758.0,710000.0,758.0,715.8,707.9,707.56,,,False,False,False,False,False,False,True,False,False,True,False,0.0527704485488126,0.0883905013192612,,,0.0665435356200528,,-0.0765171503957783,-0.0712401055408971,True,0.0315016245232378,,
2004-04-08,759.0,759.0,741.0,743.0,236000.0,743.0,727.2,711.6,710.4,,,False,False,False,False,False,False,True,False,False,True,False,0.0430686406460296,0.117092866756393,,,0.0438761776581426,,-0.0201884253028263,-0.0578734858681022,True,0.0205171444631815,,
2004-04-09,723.0,740.0,716.0,718.0,204000.0,718.0,731.6,713.5,711.16,,,False,False,False,False,False,False,True,False,False,True,False,0.1211699164345403,0.1448467966573816,,,0.0095264623955432,,0.0069637883008356,0.0125348189415041,True,0.0147161878065872,,
