日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価
1999-01-11,1070.0,1100.0,1070.0,1100.0,8600.0,1100.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0454545454545454,-0.0727272727272727,,,,,0.0454545454545454,0.3,True,,,
1999-01-12,1090.0,1120.0,1085.0,1120.0,10200.0,1120.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0625,-0.0892857142857142,,,,,0.0714285714285714,0.2767857142857143,True,,,
1999-01-13,1120.0,1120.0,1120.0,1120.0,13100.0,1120.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1071428571428571,-0.0892857142857142,,,,,0.0982142857142857,0.3125,True,,,
1999-01-14,1100.0,1100.0,1070.0,1070.0,1900.0,1070.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0467289719626168,-0.0467289719626168,,,,,0.1682242990654205,0.3598130841121495,True,,,
1999-01-18,1070.0,1070.0,1070.0,1070.0,1100.0,1070.0,1096.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0467289719626168,-0.0467289719626168,,,,,0.0747663551401869,0.4495327102803738,True,,,
1999-01-19,1070.0,1070.0,1050.0,1050.0,1100.0,1050.0,1086.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0285714285714285,-0.0152380952380952,,,,,0.0952380952380952,0.4571428571428571,True,,,
1999-01-20,1050.0,1050.0,1050.0,1050.0,1200.0,1050.0,1072.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0285714285714285,-0.0161904761904761,,,,,0.0619047619047619,0.4095238095238095,True,,,
1999-01-21,1000.0,1000.0,1000.0,1000.0,100.0,1000.0,1048.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.02,0.032,,,,,0.15,0.46,True,,,
1999-01-25,1020.0,1020.0,1000.0,1020.0,4700.0,1020.0,1038.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0441176470588235,,,,,0.1264705882352941,0.4607843137254901,True,,,
1999-01-26,1020.0,1020.0,1020.0,1020.0,900.0,1020.0,1028.0,1062.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.0392156862745098,,,,,0.1274509803921568,0.4558823529411764,True,0.3918079096045196,,
