日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価
2001-10-23,250.0,250.0,250.0,250.0,1022000.0,250.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.1,0.35,,,,,-0.1,-0.3747999999999999,True,,,
2001-10-24,267.5,295.0,265.0,282.5,1641000.0,282.5,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0973451327433628,0.1504424778761062,,,,,-0.198938053097345,-0.4679646017699114,True,,,
2001-10-25,282.5,302.5,262.5,285.0,760000.0,285.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.2105263157894736,0.131578947368421,,,,,-0.1403508771929824,-0.4989473684210526,True,,,
2001-10-26,280.0,287.5,275.0,282.5,173000.0,282.5,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.2123893805309734,0.1415929203539823,,,,,-0.1327433628318584,-0.4867256637168141,True,,,
2001-10-29,277.5,290.0,265.0,290.0,204000.0,290.0,278.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.2413793103448276,0.0258620689655172,,,,,-0.1724137931034483,-0.5,True,,,
2001-10-30,275.0,285.0,275.0,275.0,119000.0,275.0,283.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.2272727272727272,0.0181818181818181,,,,,-0.109090909090909,-0.4727272727272727,True,,,
2001-10-31,270.0,312.5,270.0,310.0,482000.0,310.0,288.5,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0483870967741935,-0.0967741935483871,,,,,-0.2699999999999999,-0.5554838709677419,True,,,
2001-11-01,307.5,350.0,300.0,345.0,1802000.0,345.0,300.5,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0652173913043478,-0.1304347826086956,,,,,-0.3927536231884058,-0.5918840579710145,True,,,
2001-11-02,350.0,355.0,337.5,342.5,478000.0,342.5,312.5,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0583941605839416,-0.1313868613138686,,,,,-0.3941605839416058,-0.5889051094890511,True,,,
2001-11-05,352.5,362.5,340.0,360.0,440000.0,360.0,326.5,302.25,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1736111111111111,-0.1597222222222222,,,,,-0.4852777777777777,-0.6102777777777777,True,-0.5222167080231597,,
2001-11-06,355.0,355.0,330.0,337.5,247000.0,337.5,339.0,311.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1703703703703703,-0.1555555555555555,,,,,-0.4148148148148148,-0.5925925925925926,True,-0.5417041800643086,,
2001-11-07,335.0,337.5,315.0,325.0,108000.0,325.0,342.0,315.25,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1384615384615384,-0.1461538461538461,,,,,-0.4384615384615384,-0.5753846153846154,True,-0.5517842981760508,,
2001-11-08,325.0,325.0,310.0,322.5,64000.0,322.5,337.5,319.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0697674418604651,-0.1937984496124031,,,,,-0.4418604651162791,-0.5503875968992248,True,-0.5563636363636364,,
