日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価,出来高変化率,25日平均変動率,25日平均変動率差,75日平均変動率差
2015-11-20,636.7205073995772,672.2790697674419,525.6,525.6,592101.0,525.6,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.2496194824961949,-0.2707382039573821,,,,,-0.4277016742770167,-0.4821156773211568,,,,,1.0,,,
2015-11-24,478.8415327564895,497.17305315203953,447.7334981458591,449.4,1003801.0,449.4,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1186025812194035,-0.1419670672007119,,,,,-0.3153093012906097,-0.3818424566088117,,,,,1.695320561863601,,,
2015-11-25,441.6969178082192,521.1468036529681,436.69657534246574,486.7,3121103.0,486.7,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.2307376207109102,-0.1871789603451817,,,,,-0.4094925005136635,-0.4292171769056913,,,,,3.1092846092004294,,,
2015-11-26,486.6666666666666,505.0,450.0,450.0,511901.0,450.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1308888888888888,-0.1715555555555555,,,,,-0.3653333333333333,-0.3695555555555556,,,,,0.1640128505851937,,,
2015-11-27,438.9125168236877,443.9127860026918,408.91090174966354,412.8,180500.0,412.8,464.9,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.095687984496124,-0.0416666666666666,,,,,-0.3209786821705426,-0.2906976744186046,,,,,0.352607242416014,,,
2015-11-30,405.5098591549296,407.7318309859155,391.0670422535211,394.4,97700.0,394.4,438.66,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0281440162271804,0.0633874239350912,,,,,-0.3144016227180528,-0.2195740365111561,,,,,0.5412742382271468,,,
2015-12-01,398.3221598877981,415.5438990182329,394.4333800841515,396.1,70200.0,396.1,428.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0265084574602373,-0.0406463014390306,,,,,-0.2951274930573088,-0.250189346124716,,,,,0.7185261003070624,,,
2015-12-02,398.84154302670623,398.84154302670623,372.73353115727,374.4,72000.0,374.4,405.54,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0566239316239317,0.0104166666666667,,,,,-0.2940705128205128,-0.2008547008547008,,,,,1.0256410256410255,,,
2015-12-03,378.878125,391.1,367.7673295454546,391.1,67000.0,391.1,393.7600000000001,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0467911020199437,-0.0682689849143442,,,,,-0.3047813858348249,-0.2331884428534902,,,,,0.9305555555555556,,,
2015-12-04,378.85505952380953,386.0766369047619,372.7444940476191,373.3,34500.0,373.3,385.86,425.38,,,,False,False,False,False,False,False,False,False,False,False,False,0.0597374765604072,-0.0921510849182963,,,,,-0.329225823734262,-0.2116260380391106,,-0.3176689078000846,,,0.5149253731343284,,,
2015-12-07,377.1894202898551,393.2991304347826,368.8568115942029,383.3,58400.0,383.3,383.64,411.15,,,,False,False,False,False,False,False,False,False,False,False,False,0.094182102791547,-0.1844508218105922,,,,,-0.3467258022436734,-0.2173232454996086,,-0.2872917426729903,,,1.6927536231884055,,,
2015-12-08,388.9337175792508,391.1561959654179,372.8207492795389,385.6,37500.0,385.6,381.54,404.77,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0145228215767635,-0.224844398340249,,,,,-0.274636929460581,-0.2357365145228216,,-0.2718827976381648,,,0.6421232876712328,,,
2015-12-09,377.82022471910113,397.8224719101124,375.0421348314607,395.6,39900.0,395.6,385.78,395.66,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0437310414560162,-0.2813447927199191,,,,,-0.3154701718907988,-0.2778058645096057,,-0.2531213668301067,,,1.064,,,
2015-12-10,392.2456035767512,417.8026825633384,370.0220566318927,372.8,208100.0,372.8,382.12,387.94000000000005,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0225321888412018,-0.2440987124463519,,,,,-0.3264484978540773,-0.2738733905579399,,-0.2416095272464817,,,5.215538847117794,,,
2015-12-11,377.82022471910113,397.8224719101124,372.2640449438202,395.6,66600.0,395.6,386.58,386.22,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1433265925176947,-0.2494944388270981,,,,,-0.4218907987866532,-0.333417593528817,,-0.2457666614882711,,,0.320038443056223,,,
2015-12-14,387.7366887417218,435.5094039735099,377.73774834437086,419.4,257600.0,419.4,393.8,388.72,,,,False,False,False,False,False,False,False,False,False,False,True,-0.2546494992846923,-0.2827849308536003,,,,,-0.4248927038626609,-0.4117787315212208,,-0.266335665774851,,,3.867867867867868,,,
2015-12-15,426.6666666666666,428.3333333333333,379.4444444444444,380.0,128300.0,380.0,392.68,387.11,,,,False,False,False,False,False,False,False,False,False,False,False,-0.213421052631579,-0.1902631578947368,,,,,-0.3334210526315789,-0.3578947368421052,,-0.2769755366691638,,,0.4980590062111801,,,
2015-12-16,383.8550660792952,396.63171806167406,373.3004405286344,378.3,43700.0,378.3,389.22,387.50000000000006,,,,False,False,False,False,False,False,False,False,False,False,False,-0.2484800422944753,-0.2402854877081682,,,,,-0.3489294210943695,-0.3637324874438277,,-0.2928,,,0.3406079501169134,,,
2015-12-17,381.0646341463414,381.0646341463414,349.9573170731707,364.4,65100.0,364.4,387.54,384.83,,,,False,False,False,False,False,False,False,False,False,False,False,-0.2266739846322721,-0.2162458836443467,,,,,-0.3158616904500548,-0.3229967069154775,,-0.3017176415560116,,,1.4897025171624714,,,
2015-12-18,357.7895081967213,364.4563934426229,337.7888524590164,338.9,41000.0,338.9,376.2,381.39,,,,False,False,False,False,False,False,False,False,False,False,False,-0.12393036293892,-0.1729123635290645,,,,,-0.2708763647093538,-0.2555326054883445,,-0.3064317365426465,,,0.6298003072196621,,,
2015-12-21,329.7135442587985,329.8246711695699,308.4883043014576,312.6,59900.0,312.6,354.84,374.3200000000001,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0377479206653871,-0.1349968010236725,,,,,-0.2005758157389635,-0.1896992962252079,,-0.3058078649284036,,,1.4609756097560975,,,
2015-12-22,312.2338289962825,316.9006691449814,298.9,298.9,31400.0,298.9,338.62,365.65,,,,False,False,False,False,False,False,False,False,False,False,False,0.0294412847106055,-0.0659083305453328,,,,,-0.1087320173971228,-0.1191033790565405,,-0.2979351839190481,,,0.5242070116861436,,,
2015-12-24,289.8549042594764,295.5209066041422,279.1894880812817,284.3,38400.0,284.3,319.82,354.52000000000004,,,,False,False,False,False,False,False,False,False,False,False,False,0.0109039746746393,-0.0703482237073513,,,,,-0.0580372845585649,-0.0784382694336968,,-0.2825792621008688,,,1.2229299363057324,,,
2015-12-25,282.2444794952682,294.467665615142,280.02208201892745,281.8,24800.0,281.8,303.3,345.42,,,,False,False,False,False,False,False,False,False,False,False,False,0.0134847409510291,-0.0351312987934706,,,,,-0.0762952448545067,-0.074875798438609,,-0.266574025823635,,,0.6458333333333334,,,
