日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価
1990-01-04,13760.584819605174,13949.215180394827,13760.584819605174,13854.9,364341.0,13854.9,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0204043334849041,-0.0884308078730267,,,,,-0.0761391276732419,-0.357627987210301,True,,,
1990-01-05,14043.3717693837,14514.942345924454,13949.057654075548,14232.0,1095025.0,14232.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0463603147835862,-0.1059654300168634,,,,,-0.1006183249016301,-0.3683249016301292,True,,,
1990-01-08,14326.314115308152,14420.628230616305,13854.743538767396,14232.0,254238.0,14232.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0728499156829679,-0.1192102304665542,,,,,-0.1006183249016301,-0.3690275435637999,True,,,
1990-01-09,14232.145233265725,14326.460311020965,13949.200000000004,13949.200000000004,558523.0,13949.2,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0540532790410922,-0.1148668023972704,,,,,-0.0752157829839706,-0.3691394488572823,True,,,
1990-01-10,14138.101320361364,14138.101320361364,13477.883113273108,13572.2,155145.0,13572.2,13968.06,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.05555473688864,-0.05555473688864,,,,,-0.0716317177760422,-0.3221437939317134,True,,,
1990-01-11,13666.516886726897,14043.78443363447,13572.2,13572.2,182171.0,13572.2,13911.52,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0694434211108,-0.0495277110564242,,,,,-0.0789997200159149,-0.3206701934837389,True,,,
1990-01-12,13666.516886726897,13760.833773453787,13572.2,13572.2,144135.0,13572.2,13779.56,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.06250276300084,-0.0716317177760422,,,,,-0.1084717289754056,-0.2993029869881081,True,,,
1990-01-16,13572.475196568976,13572.475196568976,13195.2,13195.2,94088.0,13195.2,13572.2,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0500030314053596,-0.0299502849521038,,,,,-0.1360494725354674,-0.2800412271128896,True,,,
1990-01-17,13006.562401715511,13289.518799142244,13006.562401715511,13195.2,87082.0,13195.2,13421.4,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0642885291621196,-0.0299502849521038,,,,,-0.1284709591366558,-0.2724627137140779,True,,,
1990-01-18,13006.841648270787,13195.483296541575,12818.2,12818.2,62058.0,12818.2,13270.6,13619.329999999998,,,,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.001419856142048,,,,,-0.095036744628731,-0.2120578552370848,True,-0.318615526608137,,
1990-01-19,12535.378117998507,12724.021882001494,12346.73435399552,12629.7,81076.0,12629.7,13082.1,13496.81,,,,False,False,False,False,False,False,False,False,False,False,False,0.0214019335376136,0.0055662446455576,,,,,-0.1132014220448625,-0.1765441776130866,True,-0.301316385131005,,
1990-01-22,12723.9,12912.541957005187,12629.579021497404,12723.9,64060.0,12723.9,12912.44,13346.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0097375804588215,0.0216993217488348,,,,,-0.1512036403932756,-0.182640542600932,True,-0.2828562865277986,,
1990-01-23,12724.044093303237,12724.044093303237,12535.4,12535.4,52049.0,12535.4,12780.48,13176.34,,,,False,False,False,False,False,False,False,False,False,False,False,0.0211082215166648,0.0370630374778627,,,,,-0.0825980822311214,-0.1942817939595066,True,-0.2651221811216165,,
1990-01-24,12535.54629488159,12629.869442322384,12346.9,12346.9,123115.0,12346.9,12610.820000000002,13016.109999999995,,,,False,False,False,False,False,False,False,False,False,False,False,0.0366974706201557,0.0366974706201557,,,,,0.0852926645554754,-0.1819809020887834,True,-0.2460881169566019,,
1990-01-25,12346.595879323031,12818.2,12346.595879323031,12818.2,220206.0,12818.2,12610.820000000002,12940.709999999995,,,,False,False,False,False,False,False,False,False,False,False,False,-0.001419856142048,0.0063815512318421,,,,,0.0219843659796226,-0.219859262610975,True,-0.2355133528222173,,
1990-01-26,13300.0,13500.0,12500.0,12900.0,143000.0,12900.0,12664.88,12873.489999999998,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0155038759689922,-0.0077519379844961,,,,,0.0077519379844961,-0.2248062015503876,True,-0.225462559104019,,
1990-01-29,12700.0,12900.0,12300.0,12600.0,91000.0,12600.0,12640.1,12776.27,,,,False,False,False,False,False,False,False,False,False,False,False,0.0317460317460317,0.0158730158730158,,,,,0.1031746031746031,-0.2142857142857142,True,-0.2165162445690331,,
1990-01-30,12600.0,12800.0,12600.0,12800.0,82000.0,12800.0,12693.02,12736.75,,,,False,False,False,False,False,False,False,False,False,False,False,0.015625,0.0,,,,,0.046875,-0.234375,True,-0.2117298368893163,,
1990-01-31,12700.0,12800.0,12500.0,12800.0,43000.0,12800.0,12783.64,12697.23,,,,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0078125,,,,,0.078125,-0.21875,True,-0.2061260605659659,,
1990-02-01,12800.0,12900.0,12700.0,12800.0,19000.0,12800.0,12780.0,12695.41,,,,False,False,False,False,False,False,False,False,False,False,False,0.0078125,-0.015625,,,,,0.0625,-0.2109375,True,-0.206012251672061,,
1990-02-02,12800.0,12900.0,12600.0,12700.0,55000.0,12700.0,12740.0,12702.44,,,,False,False,False,False,False,False,False,False,False,False,False,0.0078740157480314,-0.0157480314960629,,,,,0.0393700787401574,-0.1968503937007874,True,-0.2080261744987577,,
1990-02-05,12900.0,13000.0,12900.0,13000.0,37000.0,13000.0,12820.0,12730.05,,,,False,False,False,False,False,False,False,False,False,False,True,-0.0153846153846153,-0.0692307692307692,,,,,0.0,-0.2315384615384615,True,-0.2129645995106067,,
1990-02-06,13000.0,13000.0,12900.0,13000.0,19000.0,13000.0,12860.0,12776.51,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0153846153846153,-0.123076923076923,,,,,-0.0076923076923076,-0.2384615384615384,True,-0.2173919168849709,,
1990-02-07,13000.0,13000.0,12800.0,12800.0,65000.0,12800.0,12860.0,12821.82,,,,False,False,False,False,False,False,False,False,False,False,False,0.0078125,-0.1015625,,,,,0.015625,-0.234375,True,-0.2224972741779248,,
1990-02-08,12900.0,12900.0,12900.0,12900.0,27000.0,12900.0,12880.0,12830.0,13101.896,,,False,False,False,False,False,False,False,False,False,False,False,-0.0232558139534883,-0.1007751937984496,,,-0.0156508527131783,,0.0,-0.2325581395348837,True,-0.2237724084177708,,
