日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価,出来高変化率,25日平均変動率,25日平均変動率差,75日平均変動率差
2007-06-21,396.0,535.0,392.0,489.0,7565000.0,489.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1226993865030674,-0.2413087934560327,,,,,-0.2862985685071574,-0.476482617586912,,,,,1.0,,,
2007-06-22,564.0,569.0,513.0,569.0,4554000.0,569.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.2706502636203866,-0.3620386643233743,,,,,-0.3866432337434095,-0.5166959578207382,,,,,0.6019828155981494,,,
2007-06-25,573.0,620.0,516.0,527.0,4620000.0,527.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1783681214421252,-0.3206831119544592,,,,,-0.3358633776091081,-0.4592030360531309,,,,,1.0144927536231885,,,
2007-06-26,537.0,538.0,429.0,456.0,1033000.0,456.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1096491228070175,-0.2280701754385964,,,,,-0.2434210526315789,-0.418859649122807,,,,,0.2235930735930736,,,
2007-06-27,461.0,494.0,446.0,461.0,839000.0,461.0,500.4,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.123644251626898,-0.2668112798264642,,,,,-0.2559652928416486,-0.4316702819956616,,,,,0.8121974830590513,,,
2007-06-28,475.0,476.0,415.0,429.0,542000.0,429.0,488.4,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1351981351981352,-0.2424242424242424,,,,,-0.2167832167832167,-0.3869463869463869,,,,,0.6460071513706794,,,
2007-06-29,427.0,428.0,404.0,415.0,419000.0,415.0,457.6,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1253012048192771,-0.1879518072289156,,,,,-0.2048192771084337,-0.3734939759036144,,,,,0.7730627306273062,,,
2007-07-02,410.0,440.0,401.0,433.0,491000.0,433.0,438.8,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1732101616628175,-0.2332563510392609,,,,,-0.2471131639722864,-0.3995381062355658,,,,,1.171837708830549,,,
2007-07-03,427.0,429.0,403.0,406.0,305000.0,406.0,428.8,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1330049261083744,-0.125615763546798,,,,,-0.2118226600985221,-0.3596059113300492,,,,,0.6211812627291242,,,
2007-07-04,406.0,406.0,396.0,404.0,160000.0,404.0,417.4,458.9,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1633663366336633,-0.1386138613861386,,,,,-0.2797029702970297,-0.3688118811881188,,-0.4244933536718238,,,0.5245901639344263,,,
