日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価
2016-10-12,1306.0,1332.0,1202.0,1250.0,4431300.0,1250.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.076,0.0384,,,,,-0.0088,0.0928,True,,,
2016-10-13,1260.0,1293.0,1250.0,1265.0,492000.0,1265.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0616600790513834,0.0102766798418972,,,,,-0.0189723320158102,0.0798418972332015,True,,,
2016-10-17,1301.0,1315.0,1291.0,1304.0,373200.0,1304.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0015337423312883,-0.0398773006134969,,,,,-0.0559815950920245,0.0498466257668711,True,,,
2016-10-19,1300.0,1302.0,1280.0,1283.0,240200.0,1283.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0062353858144972,-0.0272798129384255,,,,,-0.0428682774746687,0.0795011691348402,True,,,
2016-10-20,1278.0,1326.0,1270.0,1324.0,438500.0,1324.0,1285.2,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0143504531722054,-0.0785498489425981,,,,,-0.0513595166163142,0.0370090634441087,True,,,
2016-10-21,1315.0,1350.0,1287.0,1345.0,422800.0,1345.0,1304.2,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0349442379182156,-0.0973977695167286,,,,,-0.0892193308550185,0.0275092936802974,True,,,
2016-10-24,1319.0,1345.0,1308.0,1343.0,261800.0,1343.0,1319.8,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0483991064780342,-0.078927773641102,,,,,-0.0878629932985852,0.0223380491437081,True,,,
2016-10-25,1301.0,1320.0,1300.0,1302.0,494600.0,1302.0,1319.4,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0384024577572964,-0.0783410138248847,,,,,-0.0460829493087557,0.0629800307219662,True,,,
2016-10-26,1300.0,1307.0,1290.0,1291.0,253600.0,1291.0,1321.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0333075135553834,-0.056545313710302,,,,,-0.0131680867544539,0.0627420604182804,True,,,
2016-10-27,1307.0,1308.0,1293.0,1305.0,239500.0,1305.0,1317.2,1301.2,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0651340996168582,-0.0796934865900383,,,,,-0.0122605363984674,0.0398467432950191,True,0.0549492775899169,,
