日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価,出来高変化率,25日平均変動率,25日平均変動率差,75日平均変動率差
1990-01-04,12000.0,12100.0,11800.0,12100.0,738000.0,12100.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0495867768595041,-0.0909090909090909,,,,,-0.0743801652892562,-0.256198347107438,,,,,1.0,,,
1990-01-05,11900.0,12200.0,11600.0,12200.0,3170000.0,12200.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0163934426229508,-0.0655737704918032,,,,,-0.0573770491803278,-0.2655737704918032,,,,,4.29539295392954,,,
1990-01-08,12200.0,12200.0,11700.0,12000.0,1892000.0,12000.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0166666666666666,-0.0833333333333333,,,,,-0.0666666666666666,-0.2416666666666666,,,,,0.5968454258675079,,,
1990-01-09,11800.0,11900.0,11500.0,11800.0,1958000.0,11800.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0169491525423728,-0.1101694915254237,,,,,-0.059322033898305,-0.211864406779661,,,,,1.0348837209302326,,,
1990-01-10,11600.0,11800.0,11200.0,11400.0,2177000.0,11400.0,11900.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0087719298245614,,,,,-0.0263157894736842,-0.1596491228070175,,,,,1.1118488253319714,,,
1990-01-11,11500.0,11700.0,11100.0,11500.0,2313000.0,11500.0,11780.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0434782608695652,0.0260869565217391,,,,,-0.0434782608695652,-0.1304347826086956,,,,,1.0624712907671108,,,
1990-01-12,11900.0,12000.0,11600.0,12000.0,1616000.0,12000.0,11740.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.05,-0.05,,,,,-0.0833333333333333,-0.1733333333333333,,,,,0.6986597492434068,,,
1990-01-16,11800.0,11900.0,11500.0,11800.0,1261000.0,11800.0,11700.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0677966101694915,-0.0338983050847457,,,,,-0.0508474576271186,-0.1694915254237288,,,,,0.7803217821782178,,,
1990-01-17,11700.0,11800.0,11600.0,11600.0,573000.0,11600.0,11660.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0948275862068965,-0.043103448275862,,,,,-0.0517241379310344,-0.1594827586206896,,,,,0.4544012688342585,,,
1990-01-18,11500.0,11700.0,11200.0,11400.0,745000.0,11400.0,11660.0,11780.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0087719298245614,-0.0263157894736842,,,,,-0.043859649122807,-0.1403508771929824,,-0.1917657045840407,,,1.300174520069808,,,
1990-01-19,11300.0,11500.0,10900.0,11000.0,1268000.0,11000.0,11560.0,11670.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0727272727272727,-0.009090909090909,,,,,-0.0181818181818181,-0.1190909090909091,,-0.1782347900599828,,,1.702013422818792,,,
1990-01-22,11700.0,11700.0,11200.0,11400.0,1587000.0,11400.0,11440.0,11590.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.0263157894736842,,,,,-0.043859649122807,-0.1228070175438596,,-0.1635893011216566,,,1.251577287066246,,,
1990-01-23,11300.0,11300.0,11000.0,11000.0,355000.0,11000.0,11280.0,11490.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0363636363636363,0.0181818181818181,,,,,0.0181818181818181,-0.0954545454545454,,-0.1489120974760661,,,0.2236925015752993,,,
1990-01-24,10800.0,10800.0,10100.0,10500.0,1921000.0,10500.0,11060.0,11360.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0571428571428571,0.0476190476190476,,,,,0.0571428571428571,-0.0495238095238095,,-0.1331866197183098,,,5.411267605633803,,,
1990-01-25,10500.0,11500.0,10400.0,11500.0,2592000.0,11500.0,11080.0,11370.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0347826086956521,-0.0347826086956521,,,,,-0.0521739130434782,-0.1478260869565217,,-0.132014072119613,,,1.349297241020302,,,
1990-01-26,11500.0,11800.0,11400.0,11800.0,2727000.0,11800.0,11240.0,11400.0,,,,False,False,False,False,False,False,False,False,False,False,True,-0.0762711864406779,-0.0508474576271186,,,,,-0.1016949152542373,-0.1703389830508474,,-0.1361403508771929,,,1.0520833333333333,,,
1990-01-29,11800.0,11800.0,11400.0,11400.0,958000.0,11400.0,11240.0,11340.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0263157894736842,0.0087719298245614,,,,,-0.043859649122807,-0.1421052631578947,,-0.1328042328042328,,,0.3513017968463513,,,
1990-01-30,11200.0,11500.0,11100.0,11400.0,766000.0,11400.0,11320.0,11300.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0175438596491228,-0.0175438596491228,,,,,-0.0614035087719298,-0.1447368421052631,,-0.1301769911504424,,,0.7995824634655533,,,
1990-01-31,11200.0,11200.0,11000.0,11100.0,641000.0,11100.0,11440.0,11250.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.009009009009009,0.0,,,,,-0.018018018018018,-0.081081081081081,,-0.1223111111111111,,,0.8368146214099217,,,
1990-02-01,11300.0,11300.0,11100.0,11100.0,427000.0,11100.0,11360.0,11220.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,,,,,0.0990990990990991,-0.045045045045045,,-0.1128342245989304,,,0.6661466458658346,,,
1990-02-02,11100.0,11200.0,10800.0,10900.0,358000.0,10900.0,11180.0,11210.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0275229357798165,0.0091743119266055,,,,,0.1192660550458715,-0.0642201834862385,,-0.107493309545049,,,0.8384074941451991,,,
1990-02-05,10900.0,11200.0,10800.0,11100.0,356000.0,11100.0,11120.0,11180.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.036036036036036,-0.009009009009009,,,,,0.1351351351351351,-0.072072072072072,,-0.1024150268336314,,,0.994413407821229,,,
1990-02-06,11100.0,11200.0,10900.0,11200.0,462000.0,11200.0,11080.0,11200.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,,,,,0.1071428571428571,-0.0625,,-0.0991071428571428,,,1.297752808988764,,,
1990-02-07,11100.0,11500.0,11000.0,11000.0,1385000.0,11000.0,11060.0,11250.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.009090909090909,0.0,,,,,0.1818181818181818,-0.0272727272727272,,-0.0967111111111111,,,2.997835497835498,,,
1990-02-08,11200.0,11300.0,11100.0,11100.0,579000.0,11100.0,11060.0,11210.0,11412.0,,,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.018018018018018,,,-0.0281081081081081,,0.1261261261261261,0.018018018018018,,-0.0801070472792149,,,0.4180505415162455,,,
1990-02-09,11100.0,11200.0,11000.0,11200.0,332000.0,11200.0,11120.0,11150.0,11376.0,,,False,False,False,False,False,False,False,False,False,False,False,-0.0178571428571428,-0.0357142857142857,,,-0.0157142857142857,,0.1071428571428571,0.0446428571428571,,-0.0580269058295964,,,0.5734024179620034,-0.0031645569620253,,
1990-02-13,11200.0,11500.0,11000.0,11500.0,2821000.0,11500.0,11200.0,11160.0,11348.0,,,False,False,False,False,False,False,False,False,False,False,False,-0.0434782608695652,-0.0521739130434782,,,0.0132173913043478,,0.0521739130434782,-0.008695652173913,,-0.0443548387096774,,,8.49698795180723,-0.0024673951357067,0.0006971618263185,
1990-02-14,11400.0,11500.0,11200.0,11200.0,532000.0,11200.0,11200.0,11140.0,11316.0,,,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,,,-0.0103571428571428,,0.0714285714285714,-0.0089285714285714,,-0.0305206463195691,,,0.1885856079404466,-0.0028278543655001,-0.0003604592297934,
1990-02-15,11300.0,11400.0,11100.0,11100.0,189000.0,11100.0,11220.0,11140.0,11288.0,,,False,False,False,False,False,False,False,False,False,False,False,-0.009009009009009,0.0,,,-0.0169369369369369,,0.018018018018018,0.018018018018018,,-0.0206463195691202,,,0.3552631578947368,-0.0024805102763997,0.0003473440891004,
1990-02-16,11200.0,11400.0,11100.0,11100.0,187000.0,11100.0,11220.0,11140.0,11276.0,,,False,False,False,False,False,False,False,False,False,False,False,-0.018018018018018,-0.018018018018018,,,-0.0158558558558558,,-0.063063063063063,0.009009009009009,,-0.0152603231597845,,,0.9894179894179894,-0.0010642071656615,0.0014163031107381,
1990-02-19,11200.0,11400.0,11000.0,11000.0,168000.0,11000.0,11180.0,11150.0,11256.0,,,False,False,False,False,False,False,False,False,False,True,False,-0.0181818181818181,-0.0363636363636363,,,-0.0232727272727272,,0.0909090909090909,0.0272727272727272,,-0.0062780269058295,,,0.8983957219251337,-0.001776830135039,-0.0007126229693775,
1990-02-20,11000.0,11100.0,10900.0,11000.0,145000.0,11000.0,11080.0,11140.0,11216.0,,,False,False,False,False,False,False,False,False,False,True,False,-0.009090909090909,-0.009090909090909,,,-0.0196363636363636,,0.0909090909090909,0.009090909090909,,0.0017953321364452,,,0.8630952380952381,-0.0035663338088445,-0.0017895036738054,
1990-02-21,10800.0,11300.0,10700.0,11200.0,554000.0,11200.0,11080.0,11140.0,11192.0,,,False,False,False,False,True,False,False,False,False,False,False,0.0,-0.0446428571428571,,,0.0007142857142857,,0.0535714285714285,0.0,,0.0080789946140035,,,3.820689655172414,-0.0021443888491779,0.0014219449596665,
1990-02-22,10900.0,11000.0,10600.0,11000.0,681000.0,11000.0,11060.0,11140.0,11168.0,,,False,False,False,False,False,False,False,False,False,True,False,0.009090909090909,-0.009090909090909,,,-0.0152727272727272,,0.0181818181818181,0.0181818181818181,,0.0125673249551166,,,1.2292418772563176,-0.0021489971346704,-4.608285492503032e-06,
1990-02-23,11200.0,11200.0,10700.0,10900.0,514000.0,10900.0,11020.0,11120.0,11148.0,,,False,False,False,False,False,False,False,False,False,False,False,0.0,0.1192660550458715,,,-0.0227522935779816,,-0.018348623853211,0.0275229357798165,,0.0134892086330935,,,0.7547723935389133,-0.0017940437746681,0.0003549533600023,
1990-02-26,10700.0,10800.0,9800.0,10800.0,825000.0,10800.0,10980.0,11080.0,11140.0,,,False,False,False,False,False,False,False,False,False,False,False,-0.0185185185185185,0.1296296296296296,,,-0.0314814814814814,,-0.1018518518518518,0.0555555555555555,,0.0144404332129963,,,1.605058365758755,-0.000718132854578,0.00107591092009,
1990-02-27,10700.0,11000.0,10300.0,10900.0,1301000.0,10900.0,10960.0,11020.0,11120.0,,,False,False,False,False,False,False,False,False,False,True,False,0.0,0.1559633027522936,,,-0.0201834862385321,,-0.2018348623853211,0.0,,0.0154264972776769,,,1.576969696969697,-0.0017985611510791,-0.001080428296501,
1990-02-28,10900.0,11200.0,10800.0,11200.0,1867000.0,11200.0,10960.0,11020.0,11128.0,,,False,False,False,False,True,False,True,False,False,False,False,-0.0446428571428571,0.1071428571428571,,,0.0064285714285714,,-0.2857142857142857,-0.0446428571428571,,0.0117967332123411,,,1.4350499615680246,0.0007189072609633,0.0025174684120424,
