日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価
1990-01-04,2890.0,2890.0,2890.0,2890.0,23000.0,2627.3,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0553633217993079,0.0484429065743944,,,,,0.0207612456747404,-0.1799307958477508,True,,,
1990-01-05,2850.0,2850.0,2800.0,2850.0,5000.0,2590.9,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0526315789473684,0.0280701754385964,,,,,0.0350877192982456,-0.1403508771929824,True,,,
1990-01-08,2830.0,2830.0,2830.0,2830.0,2000.0,2572.7,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0565371024734982,0.0565371024734982,,,,,0.0282685512367491,-0.1342756183745583,True,,,
1990-01-09,2800.0,2820.0,2800.0,2800.0,26000.0,2545.5,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0678571428571428,0.0714285714285714,,,,,0.0392857142857142,-0.125,True,,,
1990-01-10,2790.0,2950.0,2790.0,2950.0,45000.0,2681.8,2864.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0169491525423728,0.0169491525423728,,,,,-0.0135593220338983,-0.1627118644067796,True,,,
1990-01-11,3030.0,3050.0,3000.0,3050.0,43000.0,2772.7,2896.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0065573770491803,-0.0327868852459016,,,,,-0.0491803278688524,-0.180327868852459,True,,,
1990-01-12,3040.0,3040.0,2950.0,3000.0,28000.0,2727.3,2926.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0233333333333333,0.0,,,,,-0.04,-0.18,True,,,
1990-01-16,2990.0,2990.0,2990.0,2990.0,1000.0,2718.2,2958.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0,0.020066889632107,,,,,-0.040133779264214,-0.177257525083612,True,,,
1990-01-17,2860.0,2990.0,2860.0,2990.0,19000.0,2718.2,2996.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0033444816053511,-0.0066889632107023,,,,,-0.0468227424749163,-0.177257525083612,True,,,
1990-01-18,3000.0,3000.0,3000.0,3000.0,15000.0,2727.3,3006.0,2935.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,,,,,-0.05,-0.1866666666666666,True,-0.1649063032367972,,
1990-01-19,3000.0,3030.0,3000.0,3030.0,11000.0,2754.6,3002.0,2949.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0264026402640264,-0.0264026402640264,,,,,-0.0429042904290429,-0.2013201320132013,True,-0.1671753136656493,,
1990-01-22,2930.0,2930.0,2930.0,2930.0,3000.0,2663.6,2988.0,2957.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0238907849829351,0.0102389078498293,,,,,-0.0102389078498293,-0.1740614334470989,True,-0.1704430165708488,,
1990-01-23,2950.0,2990.0,2950.0,2990.0,3000.0,2718.2,2988.0,2973.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.020066889632107,-0.0133779264214046,,,,,-0.0468227424749163,-0.2073578595317725,True,-0.177598385469223,,
1990-01-24,2990.0,3050.0,2960.0,3000.0,25000.0,2727.3,2990.0,2993.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.01,-0.0166666666666666,,,,,-0.05,-0.2233333333333333,True,-0.1871032408954226,,
1990-01-25,2980.0,3000.0,2980.0,3000.0,15000.0,2727.3,2990.0,2998.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,,,,,-0.0366666666666666,-0.2133333333333333,True,-0.1921280853902601,,
1990-01-26,3000.0,3000.0,2950.0,2950.0,33000.0,2681.8,2974.0,2988.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,,,,,-0.0169491525423728,-0.1932203389830508,True,-0.1934404283801874,,
1990-01-29,2980.0,3000.0,2980.0,3000.0,8000.0,2727.3,2988.0,2988.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0133333333333333,-0.0166666666666666,,,,,-0.0333333333333333,-0.2366666666666666,True,-0.1991298527443105,,
1990-01-31,2990.0,3050.0,2970.0,3050.0,34000.0,2772.7,3000.0,2994.0,,,,False,False,False,False,False,False,False,False,False,False,True,-0.0327868852459016,-0.0459016393442622,,,,,-0.0491803278688524,-0.2426229508196721,True,-0.2057448229792919,,
1990-02-01,3020.0,3020.0,2970.0,2970.0,5000.0,2700.0,2994.0,2992.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0067340067340067,-0.0202020202020202,,,,,-0.0437710437710437,-0.2121212121212121,True,-0.2092245989304813,,
1990-02-02,3000.0,3020.0,2970.0,3000.0,6000.0,2727.3,2994.0,2992.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.03,,,,,-0.0533333333333333,-0.2333333333333333,True,-0.213903743315508,,
1990-02-05,2950.0,2950.0,2950.0,2950.0,2000.0,2681.8,2994.0,2984.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.0169491525423728,,,,,-0.0508474576271186,-0.2067796610169491,True,-0.2144772117962466,,
1990-02-06,2960.0,2960.0,2960.0,2960.0,2000.0,2690.9,2986.0,2987.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0033783783783783,-0.027027027027027,,,,,-0.0709459459459459,-0.206081081081081,True,-0.2176096417810512,,
1990-02-07,2950.0,2950.0,2950.0,2950.0,1000.0,2681.8,2966.0,2983.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0135593220338983,-0.0271186440677966,,,,,-0.0644067796610169,-0.2033898305084746,True,-0.2172309755279919,,
1990-02-09,2950.0,2950.0,2950.0,2950.0,1000.0,2681.8,2962.0,2978.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0135593220338983,-0.0338983050847457,,,,,-0.0677966101694915,-0.1932203389830508,True,-0.2142377434519811,,
1990-02-13,2950.0,3000.0,2950.0,3000.0,7000.0,2727.3,2962.0,2978.0,2963.2,,,False,False,False,False,False,False,False,False,False,False,False,-0.03,-0.05,,,0.0122666666666667,,-0.0866666666666666,-0.2166666666666666,True,-0.2145735392881128,,
1990-02-14,2950.0,2950.0,2950.0,2950.0,1000.0,2681.8,2962.0,2978.0,2965.6,,,False,False,False,False,False,False,True,False,False,False,False,-0.0169491525423728,-0.0169491525423728,,,-0.0052881355932203,,-0.1864406779661017,-0.1322033898305084,True,-0.2085292142377434,,
1990-02-16,2950.0,2950.0,2950.0,2950.0,2000.0,2681.8,2960.0,2973.0,2969.6,,,False,False,False,False,False,False,True,False,True,False,False,-0.023728813559322,-0.0169491525423728,,,-0.0066440677966101,,-0.1864406779661017,-0.1050847457627118,True,-0.1954254961318533,,
1990-02-19,2900.0,2910.0,2900.0,2910.0,3000.0,2645.5,2952.0,2959.0,2972.8,,,False,False,False,False,False,False,True,False,False,True,False,-0.0137457044673539,-0.0206185567010309,,,-0.0215807560137457,,-0.1752577319587628,-0.120274914089347,True,-0.1831699898614396,,
1990-02-20,2910.0,2910.0,2910.0,2910.0,2000.0,2645.5,2944.0,2953.0,2977.2,,,False,False,False,False,False,False,True,False,False,False,False,-0.0206185567010309,-0.0206185567010309,,,-0.0230927835051545,,-0.1477663230240549,-0.1065292096219931,True,-0.1727057229935658,,
1990-02-21,2890.0,2910.0,2890.0,2910.0,3000.0,2645.5,2926.0,2944.0,2975.6,,,False,False,False,False,False,False,False,False,False,True,False,-0.0206185567010309,-0.0068728522336769,,,-0.0225429553264604,,-0.1752577319587628,-0.0824742268041237,True,-0.1576086956521739,,
1990-02-22,2900.0,2900.0,2900.0,2900.0,3000.0,2636.4,2916.0,2939.0,2969.6,,,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,,,-0.0239999999999999,,-0.1724137931034483,-0.1034482758620689,True,-0.1473290234773732,,
1990-02-23,2900.0,2900.0,2880.0,2880.0,4000.0,2618.2,2902.0,2931.0,2964.8,,,False,False,False,False,False,False,False,False,False,False,False,0.0069444444444444,0.0069444444444444,,,-0.0294444444444445,,-0.1666666666666666,-0.0659722222222222,True,-0.1334015694302286,,
1990-02-27,2870.0,2870.0,2870.0,2870.0,2000.0,2609.1,2894.0,2923.0,2960.0,,,False,False,False,False,False,False,False,False,False,True,False,-0.0069686411149825,0.0104529616724738,,,-0.0313588850174216,,-0.1637630662020905,-0.0592334494773519,True,-0.1190557646253848,,
1990-02-28,2850.0,2850.0,2850.0,2850.0,1000.0,2590.9,2882.0,2913.0,2954.4,,,False,False,False,False,False,False,False,False,False,True,False,0.0,-0.0035087719298245,,,-0.0366315789473684,,-0.1578947368421052,-0.0175438596491228,True,-0.1016134569172674,,
1990-03-01,2830.0,2850.0,2830.0,2850.0,9000.0,2590.9,2870.0,2898.0,2948.4,,,False,False,False,False,False,False,False,False,False,True,False,0.0140350877192982,-0.0035087719298245,,,-0.0345263157894737,,-0.1578947368421052,-0.0385964912280701,True,-0.0835058661145617,,
1990-03-05,2850.0,2900.0,2850.0,2900.0,8000.0,2636.4,2870.0,2893.0,2943.2,,,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.0344827586206896,,,-0.0148965517241378,,-0.1724137931034483,-0.0344827586206896,True,-0.073625993778085,,
1990-03-06,2870.0,2900.0,2870.0,2900.0,9000.0,2636.4,2874.0,2888.0,2942.0,,,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.0517241379310344,,,-0.0144827586206896,,-0.1896551724137931,-0.0344827586206896,True,-0.0664819944598338,,
1990-03-07,2890.0,2900.0,2850.0,2850.0,3000.0,2590.9,2870.0,2882.0,2936.4,,,False,False,False,False,False,False,False,False,False,True,False,0.0175438596491228,-0.031578947368421,,,-0.0303157894736842,,-0.1578947368421052,-0.0175438596491228,True,-0.0562109646079111,,
1990-03-08,2850.0,2850.0,2850.0,2850.0,2000.0,2590.9,2870.0,2876.0,2930.4,,,False,False,False,False,False,False,False,False,False,True,False,-0.0035087719298245,-0.0350877192982456,,,-0.0282105263157895,,-0.175438596491228,-0.0210526315789473,True,-0.0476356050069541,,
