日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価
1990-01-04,1460.0,1500.0,1460.0,1500.0,254000.0,1500.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0333333333333333,-0.0733333333333333,,,,,-0.0533333333333333,-0.3066666666666666,True,,,
1990-01-05,1470.0,1490.0,1460.0,1460.0,167000.0,1460.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0205479452054794,-0.0273972602739726,,,,,-0.0410958904109589,-0.2671232876712329,True,,,
1990-01-08,1450.0,1470.0,1410.0,1430.0,529000.0,1430.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0279720279720279,0.0069930069930069,,,,,-0.0069930069930069,-0.2447552447552447,True,,,
1990-01-09,1430.0,1430.0,1410.0,1430.0,319000.0,1430.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0279720279720279,-0.0069930069930069,,,,,-0.0209790209790209,-0.2167832167832167,True,,,
1990-01-10,1420.0,1430.0,1410.0,1410.0,262000.0,1410.0,1446.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0141843971631205,0.0,,,,,0.0070921985815602,-0.2127659574468085,True,,,
1990-01-11,1410.0,1460.0,1400.0,1450.0,869000.0,1450.0,1436.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0413793103448275,-0.0275862068965517,,,,,-0.0206896551724137,-0.2275862068965517,True,,,
1990-01-12,1440.0,1440.0,1420.0,1430.0,245000.0,1430.0,1430.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0069930069930069,-0.0069930069930069,,,,,-0.0209790209790209,-0.2027972027972027,True,,,
1990-01-16,1400.0,1420.0,1350.0,1390.0,474000.0,1390.0,1422.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0359712230215827,0.014388489208633,,,,,0.0071942446043165,-0.1870503597122302,True,,,
1990-01-17,1390.0,1400.0,1370.0,1390.0,412000.0,1390.0,1414.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0215827338129496,0.0071942446043165,,,,,0.0,-0.1870503597122302,True,,,
1990-01-18,1390.0,1390.0,1370.0,1390.0,154000.0,1390.0,1410.0,1428.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.014388489208633,0.0071942446043165,,,,,-0.0575539568345323,-0.1438848920863309,True,-0.2205882352941176,,
1990-01-19,1370.0,1390.0,1360.0,1390.0,274000.0,1390.0,1398.0,1417.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.014388489208633,0.014388489208633,,,,,-0.0719424460431654,-0.1294964028776978,True,-0.2025405786873677,,
1990-01-22,1390.0,1430.0,1390.0,1420.0,310000.0,1420.0,1396.0,1413.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0211267605633802,,,,,-0.0845070422535211,-0.1619718309859155,True,-0.1917905166312809,,
1990-01-23,1410.0,1450.0,1410.0,1440.0,350000.0,1440.0,1406.0,1414.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0208333333333333,0.0,,,,,-0.0763888888888889,-0.1875,True,-0.185997171145686,,
1990-01-24,1450.0,1450.0,1400.0,1420.0,171000.0,1420.0,1412.0,1413.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0140845070422535,0.0211267605633802,,,,,-0.0633802816901408,-0.176056338028169,True,-0.1818825194621373,,
1990-01-25,1430.0,1430.0,1400.0,1410.0,2042000.0,1410.0,1416.0,1413.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0070921985815602,0.0212765957446808,,,,,-0.0709219858156028,-0.1560283687943262,True,-0.1762208067940552,,
1990-01-26,1410.0,1420.0,1400.0,1410.0,257000.0,1410.0,1420.0,1409.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0070921985815602,,,,,-0.0921985815602836,-0.1489361702127659,True,-0.1682044002838892,,
1990-01-29,1410.0,1440.0,1410.0,1420.0,191000.0,1420.0,1420.0,1408.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0211267605633802,-0.0140845070422535,,,,,-0.1338028169014084,-0.1690140845070422,True,-0.1647727272727272,,
1990-01-30,1420.0,1440.0,1410.0,1410.0,396000.0,1410.0,1414.0,1410.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0212765957446808,0.0070921985815602,,,,,-0.1489361702127659,-0.1773049645390071,True,-0.1638297872340425,,
1990-01-31,1390.0,1410.0,1380.0,1400.0,639000.0,1400.0,1410.0,1411.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0357142857142857,0.0,,,,,-0.1214285714285714,-0.1785714285714285,True,-0.1630049610205528,,
1990-02-01,1410.0,1430.0,1400.0,1400.0,271000.0,1400.0,1408.0,1412.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0285714285714285,0.0142857142857142,,,,,-0.1,-0.1785714285714285,True,-0.1664305949008498,,
1990-02-02,1410.0,1410.0,1390.0,1410.0,611000.0,1410.0,1408.0,1414.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0070921985815602,0.0070921985815602,,,,,-0.1347517730496454,-0.1560283687943262,True,-0.169024045261669,,
1990-02-05,1430.0,1450.0,1410.0,1450.0,498000.0,1450.0,1414.0,1417.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0344827586206896,-0.0344827586206896,,,,,-0.1862068965517241,-0.2,True,-0.1729004940014114,,
1990-02-06,1460.0,1460.0,1430.0,1440.0,422000.0,1440.0,1420.0,1417.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0138888888888888,-0.0277777777777777,,,,,-0.1666666666666666,-0.2152777777777778,True,-0.1757233592095977,,
1990-02-07,1450.0,1450.0,1430.0,1450.0,281000.0,1450.0,1430.0,1420.0,,,,False,False,False,False,False,False,False,False,False,False,True,-0.0344827586206896,-0.0413793103448275,,,,,-0.1724137931034483,-0.2275862068965517,True,-0.1809859154929577,,
1990-02-08,1440.0,1440.0,1410.0,1440.0,197000.0,1440.0,1438.0,1423.0,1423.6,,,False,False,False,False,False,False,False,False,False,False,False,-0.0138888888888888,-0.0902777777777777,,,0.0113888888888889,,-0.1736111111111111,-0.2152777777777778,True,-0.1869290231904427,,
1990-02-09,1440.0,1440.0,1420.0,1420.0,221000.0,1420.0,1440.0,1424.0,1420.4,,,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.0915492957746478,,,-0.0002816901408451,,-0.2253521126760563,-0.2112676056338028,True,-0.1931179775280899,,
1990-02-13,1420.0,1420.0,1400.0,1400.0,223000.0,1400.0,1430.0,1422.0,1418.0,,,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.0714285714285714,,,-0.0128571428571428,,-0.2,-0.2142857142857142,True,-0.1976090014064697,,
1990-02-14,1410.0,1420.0,1400.0,1420.0,167000.0,1420.0,1426.0,1423.0,1417.6,,,False,False,False,False,False,False,False,False,False,False,False,-0.0140845070422535,-0.0633802816901408,,,0.0016901408450704,,-0.2535211267605634,-0.2112676056338028,True,-0.2009838369641602,,
1990-02-15,1440.0,1440.0,1400.0,1400.0,367000.0,1400.0,1416.0,1423.0,1416.4,,,False,False,False,False,False,False,False,False,False,True,False,-0.0071428571428571,-0.05,,,-0.0117142857142857,,-0.2,-0.2,True,-0.2030920590302178,,
1990-02-16,1430.0,1450.0,1410.0,1420.0,394000.0,1420.0,1412.0,1425.0,1416.8,,,False,False,False,False,False,False,True,False,False,False,False,-0.0774647887323943,-0.0774647887323943,,,0.0022535211267605,,-0.1971830985915492,-0.1901408450704225,True,-0.2042105263157894,,
1990-02-19,1420.0,1440.0,1410.0,1420.0,207000.0,1420.0,1412.0,1426.0,1415.6,,,False,False,False,False,False,False,False,False,False,True,False,-0.0915492957746478,-0.0985915492957746,,,0.0030985915492958,,-0.1901408450704225,-0.176056338028169,True,-0.2061711079943899,,
