日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価
1990-01-04,3054.6,3090.9642857142853,3054.6,3054.6,102000.0,3054.6,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0297911346821187,-0.0654750212793819,,,,,-0.0595495318535978,-0.4333464283375892,True,,,
1990-01-05,3090.9642857142853,3090.9642857142853,3000.053571428571,3054.6,131000.0,3054.6,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0178746808092712,-0.0654750212793819,,,,,-0.053591304917174,-0.4220192496562561,True,,,
1990-01-08,3090.909090909091,3090.909090909091,3000.0,3000.0,99000.0,3000.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0181666666666666,-0.0363666666666666,,,,,-0.0606,-0.4121333333333333,True,,,
1990-01-09,3018.181818181818,3054.5454545454545,3000.0,3000.0,98000.0,3000.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0242333333333332,-0.0545333333333333,,,,,-0.0545333333333333,-0.4175666666666667,True,,,
1990-01-10,2999.971518987342,3018.153164556962,2872.7,2872.7,224000.0,2872.7,2996.38,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0126710063703136,-0.0126361959132522,,,,,-0.0126361959132522,-0.3481045706130121,True,,,
1990-01-11,2909.055214723926,2963.6,2909.055214723926,2963.6,183000.0,2963.6,2978.18,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0367795923876366,-0.0429207720340126,,,,,-0.0490619516803887,-0.245377243892563,True,,,
1990-01-12,3018.181818181818,3036.3636363636365,2963.6363636363635,3000.0,210000.0,3000.0,2967.26,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0484666666666667,-0.0545333333333333,,,,,-0.0606,-0.1818,True,,,
1990-01-16,2945.5,2981.864197530864,2945.5,2945.5,123000.0,2945.5,2956.36,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0185367509760651,-0.0432184688507894,,,,,-0.049397385842811,-0.1913766762858597,True,,,
1990-01-17,2909.1180124223606,2981.84596273292,2909.1180124223606,2927.3,226000.0,2927.3,2941.82,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0310525057219964,-0.0248351723431149,,,,,-0.0683223448228743,-0.2111843678475046,True,,,
1990-01-18,2945.46375,2945.46375,2909.1,2909.1,117000.0,2909.1,2949.1000000000004,2972.74,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0249905469045408,-0.0125124608985597,,,,,-0.0937403320614622,-0.1875150390155031,True,-0.3061788114668621,,
1990-01-19,2890.964331210191,2909.146496815287,2836.4178343949043,2854.6,342000.0,2854.6,2927.3,2952.74,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0063756743501715,0.0190919918727667,,,,,-0.0828137041967351,-0.1783437259160652,True,-0.280664738514058,,
1990-01-22,2890.964331210191,2890.964331210191,2836.4178343949043,2854.6,113000.0,2854.6,2898.2200000000003,2932.74,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0063756743501715,0.0254676662229385,,,,,-0.0764380298465633,-0.1783437259160652,True,-0.2559824600885177,,
1990-01-23,2854.5364779874217,2890.9,2836.354716981132,2890.9,161000.0,2890.9,2887.3,2921.8299999999995,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0251478778235152,-0.0062956172818154,,,,,-0.0565913729288456,-0.182399944653914,True,-0.2326692518045195,,
1990-01-24,2854.5820512820515,2890.946153846154,2836.4,2836.4,108000.0,2836.4,2869.12,2905.47,,,,False,False,False,False,False,False,False,False,False,False,False,0.006416584402764,0.0192144972500352,,,,,-0.0512974192638555,-0.083345085319419,True,-0.1990005059422398,,
1990-01-25,2854.5820512820515,2872.764102564103,2836.4,2836.4,115000.0,2836.4,2854.58,2901.8400000000006,,,,False,False,False,False,False,False,False,False,False,False,False,0.012797912847271,0.0192144972500352,,,,,-0.0448808348610915,-0.1025595825694542,True,-0.1748132219557248,,
1990-01-26,2836.4,2854.5820512820515,2818.217948717949,2836.4,241000.0,2836.4,2850.94,2889.1200000000003,,,,False,False,False,False,False,False,False,False,False,False,False,0.0256310816527992,0.012797912847271,,,,,-0.0640953321111268,-0.1089761669722182,True,-0.1611113418618819,,
1990-01-29,2836.4,2872.764102564103,2800.035897435898,2836.4,194000.0,2836.4,2847.3,2872.7600000000007,,,,False,False,False,False,False,False,False,False,False,False,False,0.0320476660555634,0.0192144972500352,,,,,-0.0512974192638555,-0.1346072486250177,True,-0.1563339784736631,,
1990-01-30,2854.5638709677414,2872.7458064516127,2818.2,2818.2,166000.0,2818.2,2832.76,2860.0300000000007,,,,False,False,False,False,False,False,False,False,False,False,False,0.0193385849123554,0.0,,,,,-0.0387126534667518,-0.1354765453126108,True,-0.1506697482194244,,
1990-01-31,2854.6,2854.6,2818.235668789809,2854.6,99000.0,2854.6,2836.4000000000005,2852.76,,,,False,False,False,False,False,False,False,False,False,False,False,0.0127163175225951,-0.0063756743501715,,,,,-0.0637217123239683,-0.1720030827436418,True,-0.1465948765406133,,
1990-02-01,2836.3367088607592,2872.7,2818.155063291139,2872.7,121000.0,2872.7,2843.66,2849.12,,,,False,False,False,False,False,False,False,False,False,False,False,0.0063355031851569,-0.0126361959132522,,,,,-0.0569499077522887,-0.158213527343614,True,-0.1435881956533947,,
1990-02-02,2854.554375,2909.1,2836.3725,2909.1,111000.0,2909.1,2858.2000000000003,2854.57,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0125124608985597,-0.0312467773538208,,,,,-0.0750060156062011,-0.1624901172183836,True,-0.1420389060348844,,
1990-02-05,2945.48198757764,2963.66397515528,2927.3,2927.3,50000.0,2927.3,2876.38,2861.84,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0124346667577631,-0.037269839100878,,,,,-0.0993748505448707,-0.1801318621255082,True,-0.1423140357252675,,
1990-02-06,2945.426582278481,2963.6082278481013,2872.7,2872.7,117000.0,2872.7,2887.28,2860.0199999999995,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0189716990984091,-0.0253072022835659,,,,,-0.1012636195913251,-0.1708845337139275,True,-0.1411318801966418,,
1990-02-07,2890.9,2909.081761006289,2836.354716981132,2890.9,151000.0,2890.9,2894.54,2865.4700000000003,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0188522605416998,-0.0565913729288456,,,,,-0.1006261025978069,-0.163513092808468,True,-0.1491099191406646,,
1990-02-08,2890.9,2890.9,2854.5364779874217,2890.9,125000.0,2890.9,2898.1799999999994,2870.92,2908.379999999999,,,False,False,False,False,False,False,False,False,False,False,False,-0.0188522605416998,-0.0880348680341762,,,-0.0060465598948421,,-0.1132173371614376,-0.1761043273720986,True,-0.1564272080030095,,
1990-02-09,2872.7,2890.88164556962,2854.5183544303795,2872.7,163000.0,2872.7,2890.9,2874.5500000000006,2901.103999999999,,,False,False,False,False,False,False,False,False,False,False,False,-0.0189716990984091,-0.0885926132210116,,,-0.0098875622236916,,-0.1772200368990844,-0.1708845337139275,True,-0.1625541389086988,,
1990-02-13,2945.4452830188684,2945.4452830188684,2854.5364779874217,2890.9,56000.0,2890.9,2883.62,2880.000000000001,2894.555999999999,,,False,False,False,False,False,False,False,False,False,False,False,-0.0251478778235152,-0.0880348680341762,,,-0.0012646580649621,,-0.2138434397592446,-0.1698087100902833,True,-0.1660347222222224,,
1990-02-14,2836.3819354838706,2909.1096774193547,2818.2,2818.2,119000.0,2818.2,2872.72,2880.000000000001,2887.284,,,False,False,False,False,False,False,False,False,False,True,False,-0.0064580228514654,-0.0322546306152862,,,-0.0245135192676177,,-0.2903271591796181,-0.1290185224611454,True,-0.1654027777777781,,
1990-02-15,2836.4,2890.946153846154,2836.4,2836.4,81000.0,2836.4,2861.82,2878.1800000000003,2880.74,,,False,False,False,False,False,False,False,False,False,False,False,-0.0384642504583274,-0.0512974192638555,,,-0.0156324918911294,,-0.2692497532082923,-0.1410238330277816,True,-0.1623456489865123,,
