日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価,出来高変化率,25日平均変動率,25日平均変動率差,75日平均変動率差
1990-01-04,1220.0,1230.0,1200.0,1210.0,75000.0,1210.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0743801652892562,0.0578512396694214,,,,,-0.0082644628099173,-0.2900826446280992,,,,,1.0,,,
1990-01-05,1220.0,1240.0,1220.0,1220.0,137000.0,1220.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0901639344262295,0.0737704918032786,,,,,0.0245901639344262,-0.2991803278688524,,,,,1.8266666666666669,,,
1990-01-08,1230.0,1230.0,1200.0,1230.0,43000.0,1230.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.024390243902439,0.056910569105691,,,,,0.0,-0.3048780487804878,,,,,0.3138686131386861,,,
1990-01-09,1230.0,1260.0,1230.0,1260.0,242000.0,1260.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0396825396825396,0.0079365079365079,,,,,-0.0158730158730158,-0.3214285714285714,,,,,5.627906976744186,,,
1990-01-10,1260.0,1280.0,1250.0,1260.0,279000.0,1260.0,1236.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0476190476190476,0.0158730158730158,,,,,-0.0158730158730158,-0.2896825396825397,,,,,1.1528925619834711,,,
1990-01-11,1270.0,1300.0,1260.0,1300.0,339000.0,1300.0,1254.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0153846153846153,-0.0461538461538461,,,,,-0.0538461538461538,-0.2692307692307692,,,,,1.2150537634408602,,,
1990-01-12,1320.0,1350.0,1320.0,1330.0,956000.0,1330.0,1276.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0150375939849624,-0.0676691729323308,,,,,-0.0902255639097744,-0.2481203007518796,,,,,2.820058997050148,,,
1990-01-16,1320.0,1320.0,1260.0,1260.0,145000.0,1260.0,1282.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0317460317460317,0.0,,,,,-0.0634920634920634,-0.2142857142857142,,,,,0.151673640167364,,,
1990-01-17,1290.0,1330.0,1290.0,1310.0,176000.0,1310.0,1292.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0305343511450381,-0.0458015267175572,,,,,-0.0687022900763358,-0.2213740458015267,,,,,1.2137931034482758,,,
1990-01-18,1310.0,1320.0,1290.0,1320.0,186000.0,1320.0,1304.0,1270.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0303030303030303,-0.0606060606060606,,,,,-0.1212121212121212,-0.2348484848484848,,-0.2685826771653543,,,1.056818181818182,,,
1990-01-19,1280.0,1290.0,1260.0,1280.0,121000.0,1280.0,1300.0,1277.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.03125,-0.0234375,,,,,-0.15625,-0.2421875,,-0.2638997650743931,,,0.6505376344086021,,,
1990-01-22,1280.0,1310.0,1270.0,1310.0,49000.0,1310.0,1296.0,1286.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0534351145038167,-0.0534351145038167,,,,,-0.1755725190839694,-0.2290076335877862,,-0.2569984447900466,,,0.4049586776859504,,,
1990-01-23,1300.0,1320.0,1300.0,1300.0,92000.0,1300.0,1304.0,1293.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0307692307692307,-0.0615384615384615,,,,,-0.1461538461538461,-0.1923076923076923,,-0.2459396751740139,,,1.877551020408164,,,
1990-01-24,1300.0,1310.0,1270.0,1270.0,88000.0,1270.0,1296.0,1294.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0157480314960629,-0.0314960629921259,,,,,-0.1102362204724409,-0.1732283464566929,,-0.23145285935085,,,0.9565217391304348,,,
1990-01-25,1280.0,1290.0,1270.0,1280.0,47000.0,1280.0,1288.0,1296.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.03125,-0.046875,,,,,-0.1171875,-0.171875,,-0.2199074074074074,,,0.5340909090909091,,,
1990-01-26,1280.0,1280.0,1240.0,1240.0,31000.0,1240.0,1280.0,1290.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0080645161290322,-0.032258064516129,,,,,-0.0725806451612903,-0.1451612903225806,,-0.2077519379844961,,,0.6595744680851063,,,
1990-01-29,1250.0,1250.0,1240.0,1240.0,17000.0,1240.0,1266.0,1281.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0080645161290322,,,,,-0.064516129032258,-0.1290322580645161,,-0.1959406713505074,,,0.5483870967741935,,,
1990-01-30,1260.0,1260.0,1240.0,1260.0,15000.0,1260.0,1258.0,1281.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0317460317460317,-0.0238095238095238,,,,,-0.0793650793650793,-0.1349206349206349,,-0.1881342701014832,,,0.8823529411764706,,,
1990-01-31,1260.0,1260.0,1240.0,1250.0,32000.0,1250.0,1254.0,1275.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.016,-0.008,,,,,-0.088,-0.136,,-0.1796078431372549,,,2.1333333333333333,,,
1990-02-01,1240.0,1260.0,1240.0,1240.0,53000.0,1240.0,1246.0,1267.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0161290322580645,0.0,,,,,-0.064516129032258,-0.1370967741935483,,-0.1696921862667719,,,1.65625,,,
1990-02-02,1250.0,1250.0,1240.0,1250.0,62000.0,1250.0,1248.0,1264.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.04,-0.016,,,,,-0.056,-0.12,,-0.1574367088607595,,,1.169811320754717,,,
1990-02-05,1270.0,1270.0,1240.0,1240.0,45000.0,1240.0,1248.0,1257.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0080645161290322,-0.0241935483870967,,,,,-0.0725806451612903,-0.1290322580645161,,-0.147175815433572,,,0.7258064516129032,,,
1990-02-06,1240.0,1240.0,1220.0,1220.0,47000.0,1220.0,1240.0,1249.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0081967213114754,-0.0327868852459016,,,,,-0.0573770491803278,-0.1065573770491803,,-0.1385108086469175,,,1.0444444444444445,,,
1990-02-07,1230.0,1240.0,1220.0,1230.0,27000.0,1230.0,1236.0,1245.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.008130081300813,-0.008130081300813,,,,,-0.048780487804878,-0.089430894308943,,-0.1301204819277108,,,0.574468085106383,,,
