日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価,出来高変化率
2014-02-17,217.0,217.0,212.0,216.0,9000.0,216.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.074074074074074,-0.074074074074074,,,,,-0.0925925925925925,-0.0185185185185185,True,,,,1.0
2014-02-18,217.0,217.0,207.0,207.0,16000.0,207.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0048309178743961,-0.038647342995169,,,,,-0.0434782608695652,0.0241545893719806,True,,,,1.7777777777777777
2014-02-19,209.0,209.0,209.0,209.0,2000.0,209.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0382775119617224,-0.0382775119617224,,,,,-0.0478468899521531,0.0287081339712918,True,,,,0.125
2014-02-20,209.0,209.0,201.0,201.0,25000.0,201.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0049751243781094,-0.0049751243781094,,,,,-0.0199004975124378,0.0746268656716417,True,,,,12.5
2014-02-21,200.0,200.0,197.0,197.0,5000.0,197.0,206.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0253807106598984,0.0203045685279187,,,,,0.0101522842639593,0.0913705583756345,True,,,,0.2
2014-02-24,200.0,200.0,200.0,200.0,1000.0,200.0,202.8,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.015,,,,,-0.02,0.075,True,,,,0.2
2014-02-25,202.0,206.0,200.0,206.0,6000.0,206.0,202.6,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0339805825242718,-0.029126213592233,,,,,-0.0339805825242718,0.0436893203883495,True,,,,6.0
2014-02-26,208.0,208.0,201.0,201.0,3000.0,201.0,201.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.0348258706467661,,,,,-0.0149253731343283,0.0945273631840796,True,,,,0.5
2014-02-27,202.0,202.0,202.0,202.0,1000.0,202.0,201.2,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0099009900990099,0.0247524752475247,,,,,0.0099009900990099,0.1138613861386138,True,,,,0.3333333333333333
2014-02-28,203.0,203.0,202.0,202.0,2000.0,202.0,202.2,204.1,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0049504950495049,0.0,,,,,0.0148514851485148,0.1089108910891089,True,0.0627143557079863,,,2.0
2014-03-03,203.0,203.0,200.0,200.0,12000.0,200.0,202.2,202.5,,,,False,False,False,False,False,False,False,False,False,False,False,-0.015,-0.005,,,,,-0.01,0.12,True,0.077037037037037,,,6.0
2014-03-04,201.0,201.0,199.0,199.0,3000.0,199.0,200.8,201.7,,,,False,False,False,False,False,False,False,False,False,False,False,0.0050251256281407,0.0,,,,,-0.0050251256281407,0.1658291457286432,True,0.0912245909766981,,,0.25
2014-03-06,201.0,201.0,201.0,201.0,1000.0,201.0,200.8,200.9,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0348258706467661,0.0149253731343283,,,,,0.0049751243781094,0.1492537313432835,True,0.1035340965654553,,,0.3333333333333333
2014-03-07,201.0,201.0,200.0,200.0,3000.0,200.0,200.4,200.8,,,,False,False,False,False,False,False,False,False,False,False,False,0.035,-0.025,,,,,0.095,0.13,True,0.1090637450199202,,,3.0
2014-03-10,201.0,201.0,201.0,201.0,1000.0,201.0,200.2,201.2,,,,False,False,False,False,False,False,False,False,False,False,False,0.0049751243781094,-0.0099502487562189,,,,,0.0696517412935323,0.1840796019900497,True,0.1182902584493042,,,0.3333333333333333
2014-03-12,199.0,199.0,197.0,197.0,6000.0,197.0,199.6,200.9,,,,False,False,False,False,False,False,False,False,False,False,False,0.0101522842639593,-0.0050761421319796,,,,,0.0253807106598984,0.2690355329949238,True,0.137381781981085,,,6.0
2014-03-13,200.0,200.0,200.0,200.0,1000.0,200.0,199.8,200.3,,,,False,False,False,False,False,False,False,False,False,False,False,-0.005,-0.01,,,,,0.01,0.195,True,0.1527708437343983,,,0.1666666666666666
2014-03-14,195.0,195.0,194.0,194.0,4000.0,194.0,198.4,199.6,,,,False,False,False,False,False,False,False,False,False,False,False,0.0515463917525773,0.0257731958762886,,,,,0.0463917525773195,0.2474226804123711,True,0.1678356713426853,,,4.0
2014-03-17,204.0,209.0,204.0,207.0,6000.0,207.0,199.8,200.1,,,,False,False,False,False,False,False,False,False,False,False,True,-0.0579710144927536,-0.0483091787439613,,,,,-0.0338164251207729,0.178743961352657,True,0.1744127936031984,,,1.5
2014-03-19,199.0,202.0,199.0,202.0,2000.0,202.0,200.0,200.1,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0148514851485148,-0.0148514851485148,,,,,-0.0049504950495049,0.198019801980198,True,0.183408295852074,,,0.3333333333333333
2014-03-20,198.0,199.0,198.0,199.0,2000.0,199.0,200.4,200.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0150753768844221,-0.0150753768844221,,,,,0.0050251256281407,0.2110552763819095,True,0.1925,,,1.0
2014-03-25,199.0,199.0,199.0,199.0,4000.0,199.0,200.2,200.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0050251256281407,0.0,,,,,0.0150753768844221,0.2060301507537688,True,0.1965,,,2.0
